ticker,timestamp,open,high,low,close,volume,interval
SPY,2016-08-03T00:00:00+00:00,215.479996,216.25,215.130005,216.179993,53993600.0,daily
SPY,2016-08-04T00:00:00+00:00,216.309998,216.779999,214.25,216.410004,46585500.0,daily
SPY,2016-08-05T00:00:00+00:00,216.410004,218.229996,216.410004,218.179993,71892200.0,daily
SPY,2016-08-08T00:00:00+00:00,218.399994,218.520004,217.740005,218.050003,39906500.0,daily
SPY,2016-08-09T00:00:00+00:00,218.130005,218.759995,217.800003,218.179993,51251700.0,daily
SPY,2016-08-10T00:00:00+00:00,218.309998,218.399994,217.229996,217.639999,57941100.0,daily
SPY,2016-08-11T00:00:00+00:00,218.259995,218.940002,217.949997,218.649994,72504300.0,daily
SPY,2016-08-12T00:00:00+00:00,218.289993,218.710007,217.990005,218.460007,61313500.0,daily
SPY,2016-08-15T00:00:00+00:00,218.889999,219.5,218.880005,219.089996,49813500.0,daily
SPY,2016-08-16T00:00:00+00:00,218.600006,218.679993,217.960007,217.960007,53213600.0,daily
SPY,2016-08-17T00:00:00+00:00,218.0,218.529999,217.020004,218.369995,75134300.0,daily
SPY,2016-08-18T00:00:00+00:00,218.339996,218.899994,218.210007,218.860001,52989300.0,daily
SPY,2016-08-19T00:00:00+00:00,218.309998,218.75,217.740005,218.539993,75443000.0,daily
SPY,2016-08-22T00:00:00+00:00,218.259995,218.800003,217.830002,218.529999,61368800.0,daily
SPY,2016-08-23T00:00:00+00:00,219.25,219.600006,218.899994,218.970001,53399200.0,daily
SPY,2016-08-24T00:00:00+00:00,218.800003,218.910004,217.360001,217.850006,71728900.0,daily
SPY,2016-08-25T00:00:00+00:00,217.399994,218.190002,217.220001,217.699997,69224800.0,daily
SPY,2016-08-26T00:00:00+00:00,217.919998,219.119995,216.25,217.289993,122506300.0,daily
SPY,2016-08-29T00:00:00+00:00,217.440002,218.669998,217.399994,218.360001,70502200.0,daily
SPY,2016-08-30T00:00:00+00:00,218.259995,218.589996,217.350006,218.0,58114500.0,daily
SPY,2016-08-31T00:00:00+00:00,217.610001,217.75,216.470001,217.380005,85269500.0,daily
SPY,2016-09-01T00:00:00+00:00,217.369995,217.729996,216.029999,217.389999,97844200.0,daily
SPY,2016-09-02T00:00:00+00:00,218.389999,218.869995,217.699997,218.369995,79293900.0,daily
SPY,2016-09-06T00:00:00+00:00,218.699997,219.119995,217.860001,219.029999,56702100.0,daily
SPY,2016-09-07T00:00:00+00:00,218.839996,219.220001,218.300003,219.009995,76554900.0,daily
SPY,2016-09-08T00:00:00+00:00,218.619995,218.940002,218.149994,218.509995,74102900.0,daily
SPY,2016-09-09T00:00:00+00:00,216.970001,217.029999,213.25,213.279999,221589100.0,daily
SPY,2016-09-12T00:00:00+00:00,212.389999,216.809998,212.309998,216.339996,168110900.0,daily
SPY,2016-09-13T00:00:00+00:00,214.839996,215.149994,212.5,213.229996,182828800.0,daily
SPY,2016-09-14T00:00:00+00:00,213.289993,214.699997,212.5,213.149994,134185500.0,daily
SPY,2016-09-15T00:00:00+00:00,212.960007,215.729996,212.75,215.279999,134427900.0,daily
SPY,2016-09-16T00:00:00+00:00,213.479996,213.690002,212.570007,213.369995,155236400.0,daily
SPY,2016-09-19T00:00:00+00:00,214.130005,214.880005,213.029999,213.410004,80250500.0,daily
SPY,2016-09-20T00:00:00+00:00,214.410004,214.589996,213.380005,213.419998,69665300.0,daily
SPY,2016-09-21T00:00:00+00:00,214.240005,216.029999,213.440002,215.820007,110284400.0,daily
SPY,2016-09-22T00:00:00+00:00,217.0,217.529999,216.710007,217.179993,76678700.0,daily
SPY,2016-09-23T00:00:00+00:00,216.720001,216.880005,215.880005,215.990005,73630900.0,daily
SPY,2016-09-26T00:00:00+00:00,215.020004,215.229996,214.009995,214.240005,89827300.0,daily
SPY,2016-09-27T00:00:00+00:00,214.050003,215.679993,213.619995,215.570007,78494800.0,daily
SPY,2016-09-28T00:00:00+00:00,215.830002,216.820007,214.710007,216.639999,87411000.0,daily
SPY,2016-09-29T00:00:00+00:00,216.399994,216.869995,214.039993,214.679993,128070600.0,daily
SPY,2016-09-30T00:00:00+00:00,215.649994,217.119995,215.360001,216.300003,117202900.0,daily
SPY,2016-10-03T00:00:00+00:00,215.820007,216.039993,215.039993,215.779999,83512100.0,daily
SPY,2016-10-04T00:00:00+00:00,215.910004,216.169998,213.990005,214.679993,119948100.0,daily
SPY,2016-10-05T00:00:00+00:00,215.410004,216.130005,215.330002,215.630005,72816000.0,daily
SPY,2016-10-06T00:00:00+00:00,215.369995,216.039993,214.740005,215.779999,62927400.0,daily
SPY,2016-10-07T00:00:00+00:00,216.100006,216.300003,214.190002,215.039993,89788300.0,daily
SPY,2016-10-10T00:00:00+00:00,216.160004,216.699997,215.990005,216.160004,51855000.0,daily
SPY,2016-10-11T00:00:00+00:00,215.660004,215.740005,212.580002,213.429993,130367400.0,daily
SPY,2016-10-12T00:00:00+00:00,213.589996,214.320007,213.009995,213.710007,73866100.0,daily
SPY,2016-10-13T00:00:00+00:00,212.160004,213.589996,211.210007,213.009995,101357000.0,daily
SPY,2016-10-14T00:00:00+00:00,214.149994,214.690002,213.029999,213.119995,93346200.0,daily
SPY,2016-10-17T00:00:00+00:00,213.089996,213.389999,212.169998,212.380005,58275700.0,daily
SPY,2016-10-18T00:00:00+00:00,214.240005,214.309998,213.270004,213.710007,76869700.0,daily
SPY,2016-10-19T00:00:00+00:00,214.020004,214.639999,213.600006,214.279999,66519200.0,daily
SPY,2016-10-20T00:00:00+00:00,213.869995,214.529999,213.110001,213.880005,73639800.0,daily
SPY,2016-10-21T00:00:00+00:00,213.880005,214.080002,212.759995,213.979996,89089100.0,daily
SPY,2016-10-24T00:00:00+00:00,215.0,215.320007,214.479996,214.889999,60146600.0,daily
SPY,2016-10-25T00:00:00+00:00,214.679993,214.979996,213.979996,214.169998,66542300.0,daily
SPY,2016-10-26T00:00:00+00:00,213.210007,214.419998,212.929993,213.740005,75705500.0,daily
SPY,2016-10-27T00:00:00+00:00,214.580002,214.619995,213.080002,213.169998,77220200.0,daily
SPY,2016-10-28T00:00:00+00:00,213.139999,213.929993,211.710007,212.539993,140623200.0,daily
SPY,2016-10-31T00:00:00+00:00,212.929993,213.190002,212.360001,212.550003,61272500.0,daily
SPY,2016-11-01T00:00:00+00:00,212.929993,212.990005,209.600006,211.009995,122781800.0,daily
SPY,2016-11-02T00:00:00+00:00,210.649994,211.100006,209.229996,209.740005,103330800.0,daily
SPY,2016-11-03T00:00:00+00:00,209.990005,210.240005,208.460007,208.779999,88939300.0,daily
SPY,2016-11-04T00:00:00+00:00,208.910004,209.889999,208.380005,208.550003,109122100.0,daily
SPY,2016-11-07T00:00:00+00:00,208.550003,213.190002,208.550003,213.149994,109794900.0,daily
SPY,2016-11-08T00:00:00+00:00,212.690002,214.770004,212.380005,214.110001,102268300.0,daily
SPY,2016-11-09T00:00:00+00:00,212.369995,217.100006,212.339996,216.380005,258429000.0,daily
SPY,2016-11-10T00:00:00+00:00,217.300003,218.309998,215.220001,216.919998,172113300.0,daily
SPY,2016-11-11T00:00:00+00:00,216.080002,216.699997,215.320007,216.419998,93847200.0,daily
SPY,2016-11-14T00:00:00+00:00,217.029999,217.270004,215.720001,216.589996,94580000.0,daily
SPY,2016-11-15T00:00:00+00:00,217.039993,218.279999,216.800003,218.279999,91652600.0,daily
SPY,2016-11-16T00:00:00+00:00,217.559998,218.139999,217.419998,217.869995,65617700.0,daily
SPY,2016-11-17T00:00:00+00:00,218.050003,219.059998,217.919998,218.990005,69797200.0,daily
SPY,2016-11-18T00:00:00+00:00,219.070007,219.270004,218.289993,218.5,86265800.0,daily
SPY,2016-11-21T00:00:00+00:00,219.169998,220.179993,219.0,220.149994,72402600.0,daily
SPY,2016-11-22T00:00:00+00:00,220.509995,220.789993,219.729996,220.580002,67429000.0,daily
SPY,2016-11-23T00:00:00+00:00,219.979996,220.759995,219.75,220.699997,56620200.0,daily
SPY,2016-11-25T00:00:00+00:00,221.100006,221.559998,221.009995,221.520004,37872300.0,daily
SPY,2016-11-28T00:00:00+00:00,221.160004,221.479996,220.360001,220.479996,76572500.0,daily
SPY,2016-11-29T00:00:00+00:00,220.520004,221.440002,220.169998,220.910004,69886700.0,daily
SPY,2016-11-30T00:00:00+00:00,221.630005,221.820007,220.309998,220.380005,113291800.0,daily
SPY,2016-12-01T00:00:00+00:00,220.729996,220.729996,219.149994,219.570007,79040500.0,daily
SPY,2016-12-02T00:00:00+00:00,219.669998,220.25,219.259995,219.679993,74840300.0,daily
SPY,2016-12-05T00:00:00+00:00,220.649994,221.399994,220.419998,221.0,67837800.0,daily
SPY,2016-12-06T00:00:00+00:00,221.220001,221.740005,220.660004,221.699997,59877400.0,daily
SPY,2016-12-07T00:00:00+00:00,221.520004,224.669998,221.380005,224.600006,110738100.0,daily
SPY,2016-12-08T00:00:00+00:00,224.570007,225.699997,224.259995,225.149994,99714400.0,daily
SPY,2016-12-09T00:00:00+00:00,225.410004,226.529999,225.369995,226.509995,88005800.0,daily
SPY,2016-12-12T00:00:00+00:00,226.399994,226.960007,225.759995,226.25,102016100.0,daily
SPY,2016-12-13T00:00:00+00:00,227.020004,228.339996,227.0,227.759995,110477500.0,daily
SPY,2016-12-14T00:00:00+00:00,227.410004,228.229996,225.369995,225.880005,142501800.0,daily
SPY,2016-12-15T00:00:00+00:00,226.160004,227.809998,225.889999,226.809998,124972600.0,daily
SPY,2016-12-16T00:00:00+00:00,226.009995,226.080002,224.669998,225.039993,156420200.0,daily
SPY,2016-12-19T00:00:00+00:00,225.25,226.020004,225.080002,225.529999,90341100.0,daily
SPY,2016-12-20T00:00:00+00:00,226.149994,226.570007,225.880005,226.399994,89838800.0,daily
SPY,2016-12-21T00:00:00+00:00,226.25,226.449997,225.770004,225.770004,67909000.0,daily
SPY,2016-12-22T00:00:00+00:00,225.600006,225.740005,224.919998,225.380005,56219100.0,daily
SPY,2016-12-23T00:00:00+00:00,225.429993,225.720001,225.210007,225.710007,36251400.0,daily
SPY,2016-12-27T00:00:00+00:00,226.020004,226.729996,226.0,226.270004,42672500.0,daily
SPY,2016-12-28T00:00:00+00:00,226.570007,226.589996,224.270004,224.399994,64095000.0,daily
SPY,2016-12-29T00:00:00+00:00,224.479996,224.889999,223.839996,224.350006,48696100.0,daily
SPY,2016-12-30T00:00:00+00:00,224.729996,224.830002,222.729996,223.529999,108998300.0,daily
SPY,2017-01-03T00:00:00+00:00,225.039993,225.830002,223.880005,225.240005,91366500.0,daily
SPY,2017-01-04T00:00:00+00:00,225.619995,226.75,225.610001,226.580002,78744400.0,daily
SPY,2017-01-05T00:00:00+00:00,226.270004,226.580002,225.479996,226.399994,78379000.0,daily
SPY,2017-01-06T00:00:00+00:00,226.529999,227.75,225.899994,227.210007,71559900.0,daily
SPY,2017-01-09T00:00:00+00:00,226.910004,227.070007,226.419998,226.460007,46939700.0,daily
SPY,2017-01-10T00:00:00+00:00,226.479996,227.449997,226.009995,226.460007,63771900.0,daily
SPY,2017-01-11T00:00:00+00:00,226.360001,227.100006,225.589996,227.100006,74650000.0,daily
SPY,2017-01-12T00:00:00+00:00,226.5,226.75,224.960007,226.529999,72113200.0,daily
SPY,2017-01-13T00:00:00+00:00,226.729996,227.399994,226.690002,227.050003,62717900.0,daily
SPY,2017-01-17T00:00:00+00:00,226.309998,226.779999,225.800003,226.25,61240800.0,daily
SPY,2017-01-18T00:00:00+00:00,226.539993,226.800003,225.899994,226.75,54793300.0,daily
SPY,2017-01-19T00:00:00+00:00,226.839996,227.0,225.410004,225.910004,66608800.0,daily
SPY,2017-01-20T00:00:00+00:00,226.699997,227.309998,225.970001,226.740005,129168600.0,daily
SPY,2017-01-23T00:00:00+00:00,226.740005,226.809998,225.270004,226.149994,75061600.0,daily
SPY,2017-01-24T00:00:00+00:00,226.399994,228.080002,226.270004,227.600006,95555300.0,daily
SPY,2017-01-25T00:00:00+00:00,228.699997,229.570007,228.509995,229.570007,84437700.0,daily
SPY,2017-01-26T00:00:00+00:00,229.399994,229.710007,229.009995,229.330002,59970700.0,daily
SPY,2017-01-27T00:00:00+00:00,229.419998,229.589996,228.759995,228.970001,59711100.0,daily
SPY,2017-01-30T00:00:00+00:00,228.169998,228.199997,226.410004,227.550003,79737300.0,daily
SPY,2017-01-31T00:00:00+00:00,226.979996,227.600006,226.320007,227.529999,75880800.0,daily
SPY,2017-02-01T00:00:00+00:00,227.529999,228.589996,226.940002,227.619995,79117700.0,daily
SPY,2017-02-02T00:00:00+00:00,227.619995,228.100006,226.820007,227.770004,69657600.0,daily
SPY,2017-02-03T00:00:00+00:00,228.820007,229.550003,228.460007,229.339996,80563200.0,daily
SPY,2017-02-06T00:00:00+00:00,228.869995,229.330002,228.539993,228.929993,57790100.0,daily
SPY,2017-02-07T00:00:00+00:00,229.380005,229.660004,228.720001,228.940002,57931200.0,daily
SPY,2017-02-08T00:00:00+00:00,228.940002,229.389999,228.309998,229.240005,51566200.0,daily
SPY,2017-02-09T00:00:00+00:00,229.240005,230.949997,229.240005,230.600006,65955200.0,daily
SPY,2017-02-10T00:00:00+00:00,231.0,231.770004,230.619995,231.509995,66015900.0,daily
SPY,2017-02-13T00:00:00+00:00,232.080002,233.070007,232.050003,232.770004,55182100.0,daily
SPY,2017-02-14T00:00:00+00:00,232.559998,233.710007,232.160004,233.699997,71109000.0,daily
SPY,2017-02-15T00:00:00+00:00,233.449997,235.139999,233.389999,234.919998,86785800.0,daily
SPY,2017-02-16T00:00:00+00:00,234.949997,235.160004,233.850006,234.720001,84722400.0,daily
SPY,2017-02-17T00:00:00+00:00,233.949997,235.089996,233.929993,235.089996,77204100.0,daily
SPY,2017-02-21T00:00:00+00:00,235.520004,236.690002,235.509995,236.490005,88946100.0,daily
SPY,2017-02-22T00:00:00+00:00,236.020004,236.539993,235.830002,236.279999,62115200.0,daily
SPY,2017-02-23T00:00:00+00:00,236.880005,236.899994,235.559998,236.440002,74615900.0,daily
SPY,2017-02-24T00:00:00+00:00,235.460007,236.789993,235.410004,236.740005,82381600.0,daily
SPY,2017-02-27T00:00:00+00:00,236.639999,237.309998,236.350006,237.110001,56515400.0,daily
SPY,2017-02-28T00:00:00+00:00,236.669998,236.949997,236.020004,236.470001,96961900.0,daily
SPY,2017-03-01T00:00:00+00:00,238.389999,240.320007,238.369995,239.779999,149158200.0,daily
SPY,2017-03-02T00:00:00+00:00,239.559998,239.570007,238.210007,238.270004,70246000.0,daily
SPY,2017-03-03T00:00:00+00:00,238.169998,238.610001,237.729996,238.419998,81974300.0,daily
SPY,2017-03-06T00:00:00+00:00,237.5,238.119995,237.009995,237.710007,55391500.0,daily
SPY,2017-03-07T00:00:00+00:00,237.360001,237.770004,236.759995,237.0,65103700.0,daily
SPY,2017-03-08T00:00:00+00:00,237.339996,237.639999,236.399994,236.559998,78168800.0,daily
SPY,2017-03-09T00:00:00+00:00,236.699997,237.240005,235.740005,236.860001,90683900.0,daily
SPY,2017-03-10T00:00:00+00:00,237.970001,238.020004,236.589996,237.690002,81991700.0,daily
SPY,2017-03-13T00:00:00+00:00,237.619995,237.860001,237.240005,237.809998,57256800.0,daily
SPY,2017-03-14T00:00:00+00:00,237.179993,237.240005,236.190002,236.899994,59880800.0,daily
SPY,2017-03-15T00:00:00+00:00,237.559998,239.440002,237.289993,238.949997,96081800.0,daily
SPY,2017-03-16T00:00:00+00:00,239.110001,239.199997,238.100006,238.479996,78344000.0,daily
SPY,2017-03-17T00:00:00+00:00,237.75,237.970001,237.029999,237.029999,89002100.0,daily
SPY,2017-03-20T00:00:00+00:00,237.029999,237.360001,236.320007,236.770004,52537000.0,daily
SPY,2017-03-21T00:00:00+00:00,237.470001,237.610001,233.580002,233.729996,131809300.0,daily
SPY,2017-03-22T00:00:00+00:00,233.770004,234.610001,233.050003,234.279999,97569200.0,daily
SPY,2017-03-23T00:00:00+00:00,234.279999,235.339996,233.600006,234.029999,100410300.0,daily
SPY,2017-03-24T00:00:00+00:00,234.380005,235.039993,232.960007,233.860001,112504900.0,daily
SPY,2017-03-27T00:00:00+00:00,231.929993,233.919998,231.610001,233.619995,87454500.0,daily
SPY,2017-03-28T00:00:00+00:00,233.270004,235.809998,233.139999,235.320007,93483900.0,daily
SPY,2017-03-29T00:00:00+00:00,234.990005,235.809998,234.729996,235.539993,61950400.0,daily
SPY,2017-03-30T00:00:00+00:00,235.470001,236.520004,235.270004,236.289993,56737900.0,daily
SPY,2017-03-31T00:00:00+00:00,235.899994,236.509995,235.679993,235.740005,73733100.0,daily
SPY,2017-04-03T00:00:00+00:00,235.800003,236.029999,233.910004,235.330002,85546500.0,daily
SPY,2017-04-04T00:00:00+00:00,235.0,235.580002,234.559998,235.479996,56466200.0,daily
SPY,2017-04-05T00:00:00+00:00,236.259995,237.389999,234.539993,234.779999,108800600.0,daily
SPY,2017-04-06T00:00:00+00:00,234.940002,236.039993,234.429993,235.440002,69135800.0,daily
SPY,2017-04-07T00:00:00+00:00,235.149994,236.0,234.639999,235.199997,74412300.0,daily
SPY,2017-04-10T00:00:00+00:00,235.360001,236.259995,234.729996,235.339996,67615300.0,daily
SPY,2017-04-11T00:00:00+00:00,234.899994,235.179993,233.339996,235.059998,88045300.0,daily
SPY,2017-04-12T00:00:00+00:00,234.740005,234.960007,233.770004,234.029999,81864400.0,daily
SPY,2017-04-13T00:00:00+00:00,233.639999,234.490005,232.509995,232.509995,92880400.0,daily
SPY,2017-04-17T00:00:00+00:00,233.110001,234.570007,232.880005,234.570007,68405400.0,daily
SPY,2017-04-18T00:00:00+00:00,233.720001,234.490005,233.080002,233.869995,83225800.0,daily
SPY,2017-04-19T00:00:00+00:00,234.520004,234.949997,233.179993,233.440002,68699900.0,daily
SPY,2017-04-20T00:00:00+00:00,234.149994,235.850006,233.779999,235.339996,92572200.0,daily
SPY,2017-04-21T00:00:00+00:00,235.25,235.309998,234.130005,234.589996,110389800.0,daily
SPY,2017-04-24T00:00:00+00:00,237.179993,237.410004,234.559998,237.169998,119209900.0,daily
SPY,2017-04-25T00:00:00+00:00,237.910004,238.949997,237.809998,238.550003,76698300.0,daily
SPY,2017-04-26T00:00:00+00:00,238.509995,239.529999,238.350006,238.399994,84702500.0,daily
SPY,2017-04-27T00:00:00+00:00,238.770004,238.949997,237.979996,238.600006,57410300.0,daily
SPY,2017-04-28T00:00:00+00:00,238.899994,238.929993,237.929993,238.080002,63532800.0,daily
SPY,2017-05-01T00:00:00+00:00,238.679993,239.169998,238.199997,238.679993,66882500.0,daily
SPY,2017-05-02T00:00:00+00:00,238.839996,238.979996,238.300003,238.770004,57375700.0,daily
SPY,2017-05-03T00:00:00+00:00,238.770004,238.880005,237.699997,238.479996,73137700.0,daily
SPY,2017-05-04T00:00:00+00:00,238.830002,238.919998,237.779999,238.759995,61462700.0,daily
SPY,2017-05-05T00:00:00+00:00,239.190002,239.720001,238.679993,239.699997,62001300.0,daily
SPY,2017-05-08T00:00:00+00:00,239.75,239.919998,239.169998,239.660004,48385700.0,daily
SPY,2017-05-09T00:00:00+00:00,239.960007,240.190002,239.039993,239.440002,51363200.0,daily
SPY,2017-05-10T00:00:00+00:00,239.389999,239.869995,239.149994,239.869995,54293800.0,daily
SPY,2017-05-11T00:00:00+00:00,239.350006,239.570007,238.130005,239.380005,62358300.0,daily
SPY,2017-05-12T00:00:00+00:00,239.089996,239.429993,238.669998,238.979996,53912700.0,daily
SPY,2017-05-15T00:00:00+00:00,239.470001,240.440002,239.449997,240.300003,61918900.0,daily
SPY,2017-05-16T00:00:00+00:00,240.639999,240.669998,239.630005,240.080002,51241800.0,daily
SPY,2017-05-17T00:00:00+00:00,240.080002,240.080002,235.75,235.820007,172174100.0,daily
SPY,2017-05-18T00:00:00+00:00,235.729996,237.75,235.429993,236.770004,107047700.0,daily
SPY,2017-05-19T00:00:00+00:00,237.330002,239.080002,237.270004,238.309998,115011400.0,daily
SPY,2017-05-22T00:00:00+00:00,238.899994,239.710007,238.820007,239.520004,61010600.0,daily
SPY,2017-05-23T00:00:00+00:00,239.949997,240.240005,239.509995,240.050003,48341700.0,daily
SPY,2017-05-24T00:00:00+00:00,240.320007,240.729996,239.929993,240.610001,46927700.0,daily
SPY,2017-05-25T00:00:00+00:00,241.199997,242.080002,240.960007,241.759995,64071700.0,daily
SPY,2017-05-26T00:00:00+00:00,241.539993,241.899994,241.449997,241.710007,43404500.0,daily
SPY,2017-05-30T00:00:00+00:00,241.339996,241.789993,241.160004,241.5,35201900.0,daily
SPY,2017-05-31T00:00:00+00:00,241.839996,241.880005,240.639999,241.440002,91796000.0,daily
SPY,2017-06-01T00:00:00+00:00,241.970001,243.380005,241.639999,243.360001,68962000.0,daily
SPY,2017-06-02T00:00:00+00:00,243.419998,244.350006,243.080002,244.169998,88666100.0,daily
SPY,2017-06-05T00:00:00+00:00,243.970001,244.300003,243.759995,243.990005,44698800.0,daily
SPY,2017-06-06T00:00:00+00:00,243.339996,243.979996,243.119995,243.210007,50375400.0,daily
SPY,2017-06-07T00:00:00+00:00,243.600006,243.919998,242.830002,243.660004,54144300.0,daily
SPY,2017-06-08T00:00:00+00:00,243.770004,244.330002,243.169998,243.779999,65950700.0,daily
SPY,2017-06-09T00:00:00+00:00,244.089996,245.009995,241.949997,243.410004,132256400.0,daily
SPY,2017-06-12T00:00:00+00:00,243.130005,243.419998,242.380005,243.360001,86108100.0,daily
SPY,2017-06-13T00:00:00+00:00,243.979996,244.610001,243.580002,244.550003,60067000.0,daily
SPY,2017-06-14T00:00:00+00:00,244.860001,244.869995,243.289993,244.240005,78602300.0,daily
SPY,2017-06-15T00:00:00+00:00,242.679993,243.910004,242.360001,243.770004,66464900.0,daily
SPY,2017-06-16T00:00:00+00:00,242.770004,242.830002,241.630005,242.639999,84553100.0,daily
SPY,2017-06-19T00:00:00+00:00,243.589996,244.729996,243.479996,244.660004,65123800.0,daily
SPY,2017-06-20T00:00:00+00:00,244.25,244.259995,242.990005,243.009995,56906400.0,daily
SPY,2017-06-21T00:00:00+00:00,243.460007,243.589996,242.410004,242.949997,55977600.0,daily
SPY,2017-06-22T00:00:00+00:00,242.960007,243.529999,242.639999,242.839996,44148100.0,daily
SPY,2017-06-23T00:00:00+00:00,242.910004,243.509995,242.470001,243.130005,66986800.0,daily
SPY,2017-06-26T00:00:00+00:00,243.899994,244.380005,243.050003,243.289993,56700500.0,daily
SPY,2017-06-27T00:00:00+00:00,243.039993,243.380005,241.309998,241.330002,82247700.0,daily
SPY,2017-06-28T00:00:00+00:00,242.5,243.720001,242.229996,243.490005,70042600.0,daily
SPY,2017-06-29T00:00:00+00:00,243.660004,243.720001,239.960007,241.350006,106949700.0,daily
SPY,2017-06-30T00:00:00+00:00,242.279999,242.710007,241.580002,241.800003,69340100.0,daily
SPY,2017-07-03T00:00:00+00:00,242.880005,243.380005,242.210007,242.210007,39153800.0,daily
SPY,2017-07-05T00:00:00+00:00,242.630005,243.009995,241.699997,242.770004,54427600.0,daily
SPY,2017-07-06T00:00:00+00:00,241.889999,242.029999,240.339996,240.550003,65400800.0,daily
SPY,2017-07-07T00:00:00+00:00,241.210007,242.279999,240.559998,242.110001,56062000.0,daily
SPY,2017-07-10T00:00:00+00:00,241.95,242.8,241.76,242.37,36663274.0,daily
SPY,2017-07-11T00:00:00+00:00,242.16,242.55,240.85,242.19,50290920.0,daily
SPY,2017-07-12T00:00:00+00:00,243.3,244.2,243.3,244.01,59610405.0,daily
SPY,2017-07-13T00:00:00+00:00,244.02,244.55,243.76,244.42,39471637.0,daily
SPY,2017-07-14T00:00:00+00:00,244.43,245.97,244.31,245.56,60234284.0,daily
SPY,2017-07-17T00:00:00+00:00,245.47,245.91,245.33,245.53,33502556.0,daily
SPY,2017-07-18T00:00:00+00:00,245.06,245.72,244.67,245.66,42742498.0,daily
SPY,2017-07-19T00:00:00+00:00,246.02,247.0,246.01,246.99,51034260.0,daily
SPY,2017-07-20T00:00:00+00:00,247.28,247.42,246.47,247.1,47095050.0,daily
SPY,2017-07-21T00:00:00+00:00,246.44,246.91,246.18,246.88,88711019.0,daily
SPY,2017-07-24T00:00:00+00:00,246.79,246.98,246.28,246.82,46607836.0,daily
SPY,2017-07-25T00:00:00+00:00,247.68,247.8,247.16,247.42,54915591.0,daily
SPY,2017-07-26T00:00:00+00:00,247.75,247.79,247.13,247.43,47575422.0,daily
SPY,2017-07-27T00:00:00+00:00,247.96,248.0,245.68,247.2,70766568.0,daily
SPY,2017-07-28T00:00:00+00:00,246.65,247.06,246.13,246.91,50088359.0,daily
SPY,2017-07-31T00:00:00+00:00,247.37,247.48,246.53,246.77,65838659.0,daily
